order_id,customer_id,order_date,total_amount,status
ddec2b9b-18f3-46de-9e6c-626601014a92,333109c3-e097-4a9d-9c5d-0c01cc94b4c2,2023-11-21 10:56:06,1068.29,cancelled
7375e603-62a8-4ceb-938a-39e461692ccb,1c752167-cfb6-4f88-8f42-3b74076068bf,2023-05-04 23:51:36,1924.83,completed
90c05b3f-233e-46d1-8fba-85e72fc4f8c2,07f81cad-29b1-406b-a26a-24451b862b66,2024-03-11 02:20:23,3530.02,completed
2cc1b3b2-793c-4805-8f75-150b7e615e1f,824434cf-1975-4f6d-b07f-0a41d1997ae4,2023-08-27 17:42:41,665.85,completed
5e57df4d-0eee-477a-b189-c785e088a2dc,63e40968-23a0-4ef0-b178-a87ad2ffb60e,2023-10-18 03:34:17,1737.25,completed
a4349f21-1a95-4d2d-956e-0035b7a4f261,7127a2ab-7c3a-4c65-a040-5f2885cf4a01,2023-11-25 14:30:13,1074.01,pending
7ac903fc-28a3-4a81-8cf5-e9320e6ac097,5da03172-9d04-40ca-a03f-93f26ef61b38,2023-03-25 07:48:45,3064.44,completed
b17e4a22-aacd-4b15-a7f2-693bf24cc97f,783ee9e7-c370-4626-a153-68560405c28b,2024-02-11 21:39:25,2098.71,pending
2e102e08-6d98-4faa-a59c-42e999d2c6aa,54419d3f-e50e-4e08-9d3e-bc4fb6c04b76,2023-03-13 19:07:36,2602.67,pending
e842cb2a-1f84-416c-9c96-82bcc01967d0,468f3e6c-331e-42c0-9932-8dbd0c1885d9,2024-03-08 06:00:27,1905.55,cancelled
9a45e274-ba57-48c7-8aa9-a5e46afab2e5,2c777b22-2eec-4ac0-a999-113113a3f49a,2023-07-13 15:19:30,2713.58,pending
9d1a41fd-97b8-4011-8963-b217bdaad39c,5c5a3230-faaa-40f2-8092-17c915c7c9d0,2023-11-22 13:00:46,1552.56,completed
d71d85fc-2bf7-4f45-a8b5-c8959a72c5f7,c98de4c0-2cac-483a-a55f-f97d99376627,2023-05-05 19:05:50,2079.59,pending
5c8b49be-b88f-4287-a848-fec1e5fec767,80908941-80ca-497c-99d4-d926424782a9,2024-02-22 08:26:10,1561.07,completed
9c2c7a94-81f1-4dc6-9e98-c22e877eb5ea,99d28ff2-62dd-4a3f-a484-a7cc3a4d390d,2023-12-30 18:16:09,2016.82,completed
8a76ec80-b204-4020-a8f1-f32d9a42b94b,e35a9270-3579-4b39-9d97-f238790bbd6d,2023-12-20 05:00:22,1554.03,completed
8e907509-06fb-42a1-b7fe-26b2e9d5a7eb,579df76c-7883-48a4-97fc-e4d0c68bc1b2,2023-11-24 17:01:44,1766.49,completed
eb9616d5-cf36-4eab-9429-1607c5ee3f0a,0ea976a8-b40c-4e28-b48a-244e6374380f,2023-12-04 11:11:09,781.58,completed
7885919d-7a9d-487f-afd8-458854f73d63,d88a3096-384f-4662-aa6c-efe727e6e3a3,2023-10-29 17:30:14,2524.52,completed
550ff4cc-681b-4443-9cb2-9789e6ca29e3,f4dafaeb-7047-4759-b0be-6fa17a3b0e3e,2023-06-14 15:53:37,1590.46,completed
0f980d8e-89a1-4d37-ae30-95fdb9a939e0,d155cfc9-7367-4f9c-9839-4d6d12effbd9,2023-05-24 18:25:43,1623.42,pending
85b2d4dd-b5e4-454b-b9b8-4114861b4d02,78bf53b9-4024-4a34-90d6-78cdce4bb0b1,2023-03-22 19:36:26,344.73,completed
68ae036a-fce1-4fb5-bda4-f1383b2ee509,3fea3f5b-eaf3-4b1d-99b4-a33275627bd0,2023-05-27 05:21:43,1306.48,completed
f935b604-910a-4346-a904-5de22875b233,9f5551a7-022b-42b0-a1cb-0ba6e9a2f51b,2023-03-01 09:00:32,1329.44,completed
f0bfcec7-5c8d-4a32-98c2-d802fc001d09,bc2dbba9-28bd-4cd2-81e7-1df6e3470e24,2023-02-13 03:10:49,1714.12,pending
86674ab2-b40f-4007-ad96-746d25450981,1c62bb42-2861-4245-b7e6-6e5e31528054,2024-03-23 14:40:58,1876.12,pending
172abfb0-74a7-4083-b764-17ea46e58c6b,075458c7-fab8-4d55-9bd6-e65d3e394188,2023-02-26 20:16:00,1156.35,pending
34d29387-cbc8-471f-81ea-f565345b0d7b,e0cea1a2-efb5-44fd-9e94-a16bb364e344,2023-01-14 19:10:33,741.45,cancelled
cef4a816-1a7a-4631-a320-8c889b5aa1fb,fd083db9-1449-44db-a2ad-ccedf73405dd,2023-09-26 01:47:42,3049.94,pending
978aa206-c38e-420f-a61a-a66d96731e6a,070d6500-7b8c-47a0-984f-fc49386499a8,2023-05-25 13:07:54,1688.19,completed
0a036d08-93d8-49d1-b97d-5ee5f0176553,76a18065-16af-476d-ad97-e513d6c148cd,2023-06-21 21:47:30,2176.68,pending
91ac73b6-1480-45e9-83b1-aa77170c76f0,b2803d41-16bd-4f45-86d2-0efe09f72d25,2023-04-26 14:01:41,1077.67,pending
38d5197a-88a1-431d-bb87-07367f0f93a3,4ddd5e34-a72f-41d7-a68d-a4979cf9c1bb,2023-05-16 13:04:00,2336.55,completed
87316ee2-6c31-441e-ac3a-6ad895cf328f,b1cdf6a9-c8e3-4982-b372-7b40f8b0a7e5,2023-12-03 01:17:42,2398.17,cancelled
86628d38-8d64-4f4b-9482-f29ceed9cfbb,74a04eaf-a3bb-402e-9bf9-e676cdd8cb9f,2023-05-31 16:26:56,388.71,cancelled
6bf249c1-0a4e-496c-9579-224071237bb3,f34dbf17-8d28-4275-90c0-1407c6439b53,2023-03-30 12:22:56,1320.75,pending
b8f35c77-150e-44e7-ac79-1dc85d619a6a,5a9d9177-73ca-478a-8637-b3247205c4eb,2023-02-17 08:31:38,1682.28,completed
e8f9ee56-342d-46d6-9ebd-35056c00cb96,d1c51e17-97ad-4850-a8fe-b98710aa30e3,2023-09-04 18:46:53,781.21,completed
ea7615ed-9e3f-4ce2-8cee-2e024ad77890,84170959-3f60-4453-bbc4-c849d7642d9f,2023-04-26 23:29:24,496.7,cancelled
d19af3a1-e5e3-4c6b-aaaf-43bd0ee02059,e12d6816-162d-4783-953f-4ebaaf379cbb,2023-03-27 22:36:25,3195.81,pending
c793f80b-db5c-4bb8-a35f-f47d0675258a,093f0197-a2c7-4b23-ad9d-79a86724c56b,2024-01-30 04:48:23,2691.79,pending
c9a823bf-e381-4920-a97b-ee2563d5438a,366606aa-26f6-4bd0-8dfe-5bf4b3dfee29,2023-12-29 23:30:08,217.5,cancelled
687562d2-d52e-4206-a522-f4a5d3825298,d7064cad-6588-4c4c-9393-1dc213403830,2024-03-06 14:34:16,227.63,pending
6520014c-7c1e-4666-8f59-793e44d8af01,99d8589b-87b6-4bdf-aee2-0f6c82e0a4f8,2024-03-16 00:59:02,525.85,completed
1a20c669-c2ab-4252-913b-dc6658df873a,28abcd91-8511-42ca-b26b-dcbaa660d798,2023-06-20 14:32:29,1183.45,completed
a19d38f6-09ed-4b21-b1c2-9421bf4641e0,37e0d200-7512-46c7-a7f6-02a25baf72ab,2023-02-02 21:51:19,2463.78,cancelled
faa13cca-5c29-40bb-9f1d-a4d8a3aa5654,15ff3f84-fc2d-48cf-a07d-d66ca6fa81d7,2023-11-25 23:24:12,429.61,pending
ccae3ca3-aab8-498d-9890-2dd61ae591b9,280f06ba-8ca9-482d-bfa7-96234de6d2cf,2024-02-20 08:48:19,1231.38,completed
6aafffb9-c4f5-4f5e-a58a-364fe940ed3e,b505c4e3-b663-4d00-a32a-4d39dde31588,2024-01-26 13:34:53,1628.31,cancelled
07d70e4b-62ac-44c4-a767-e09e94af080e,f5858f1f-ad79-4bd9-817b-21c46c04fb5b,2023-06-04 00:45:10,1833.82,pending
d591d4a2-2443-493a-9522-59bdfbfe502f,b8f8e6d5-72d2-46d1-87d2-3b82afbfa7b2,2023-04-03 00:56:31,1709.82,cancelled
7c06eae5-1dbf-42a9-a9b3-d17a785a8336,88c6e445-08ad-4e68-b1bb-daedc2cc314f,2024-03-10 06:28:14,579.2,completed
8f80c324-1a6e-4b29-b6d5-31c5392a15c2,afd02843-b9aa-4032-a70f-82e7f9dd529c,2023-01-05 00:42:45,2363.39,completed
7b637935-9c81-4120-a085-2bdae3aabe87,24979705-30f6-4d4c-96da-93f6e644f741,2024-03-13 15:30:45,357.51,completed
e700f023-71da-4d00-a915-2763c05d76c2,21827be4-344b-4f02-8d5d-b9b07394ef68,2023-12-28 04:23:24,900.74,completed
65f69772-bab3-4292-be08-51b89f8ba8f2,57630ce5-2f3e-49a4-8857-8e57ff787234,2023-03-13 10:30:59,1949.24,pending
1e735287-98e8-4a30-a47e-53debd0f6c36,95cd6475-0803-42f0-8a38-f53637145885,2023-05-03 21:29:57,601.77,pending
5d580b96-4cbe-4340-b60d-993cd19ee3f2,86af79e7-7739-4623-8a5f-4354c7f458eb,2023-06-22 13:53:03,1806.1,completed
73980e2c-e89a-4d4f-89bc-a48cbbad9766,5da03172-9d04-40ca-a03f-93f26ef61b38,2023-11-19 04:57:08,525.5,cancelled
4e6e2abb-a335-4b5a-adaa-de07e771076d,9770cc4d-8f42-4c79-9a43-352870a52024,2023-08-24 08:29:16,1831.31,pending
18f70cc6-88ce-4511-b430-f83e82642eb3,6c0db11b-4704-4534-989f-4d8ac88d44aa,2023-02-05 05:14:49,973.14,cancelled
0a54b84c-3a08-4c86-bb85-d9aa3f7d4c75,f151fc41-c6c1-413a-bd3d-7182f8755151,2023-10-18 04:29:46,3746.63,completed
9b203691-69d7-4425-acc5-9ce39d9d87ca,f0c4780d-3ca5-4630-b401-a27b39cc55e0,2023-01-14 05:24:46,2481.78,completed
3755525c-c24a-4e20-bb5e-2fca0edd1159,05e61090-036b-49c8-b64d-beaca3d46a90,2023-09-27 15:45:37,1175.24,pending
5a238ecb-3ea4-4282-88ce-3527fa62a6ad,844915fa-2ee7-4575-ab4b-e4f43ce8f4c5,2023-10-10 12:56:21,838.34,completed
567faf96-7f48-4b78-9814-2da2e8ca6d11,c8185c1f-e2f7-4753-a3bd-ddd1c070ad74,2023-01-28 12:17:43,2229.31,completed
a0b74d9c-76d6-4a10-9dfa-683f04d2186a,d1af2001-8858-431a-a080-0ef16219084e,2023-08-08 17:12:45,1523.62,cancelled
af5002aa-6dc1-40d5-8930-497c9275a4dd,4d2a4a8e-482d-4ae5-b571-6d3b88887cfb,2023-01-21 12:58:46,1629.11,pending
fbe14a21-194c-4e03-a3a6-4d873f160233,dd85dd67-c169-4268-8954-ff35710d1828,2023-11-24 06:15:55,1500.95,completed
d1cb0648-c7cd-4418-a776-22485abacc66,a13921c9-39cd-45e2-8179-82271c5efc8c,2024-02-02 00:01:17,1550.52,pending
3106bf01-047f-4b5f-95c5-43fec403357b,916e6bdc-cefe-4221-aa90-d6b240ccd0af,2023-07-27 05:32:52,1136.17,cancelled
f65a54e0-cc56-4f43-ab9e-424fd6285834,35b760ba-b74a-440b-8745-cfe870d0efcd,2023-11-26 13:18:05,1019.53,cancelled
688df6fa-7540-4d04-adee-74e3fad2c019,a3dcb5ba-9bd9-4e28-80fe-18497e0e7282,2024-02-27 02:02:41,501.72,pending
33afef90-beae-4f22-b425-59c8fd56a84b,638e50a8-b39c-4790-97db-1a7540036a7b,2023-06-29 20:24:18,2339.06,cancelled
a6ac9e8f-4255-4e7e-afd3-7616d8be354f,222012e0-a008-4747-ab68-4680717fb7e8,2023-02-21 00:26:07,2177.57,pending
cc176f7b-94b1-45e2-8817-c5092720cc2b,62d30e75-233d-4c98-a500-72cfa37a3cea,2023-11-25 22:49:22,253.32,cancelled
3e81445d-3f16-475d-9175-0bd843846ee2,0c0b3d97-1a53-4460-91b2-7ce27411cd66,2024-02-13 06:37:17,440.34,cancelled
38668a85-7323-417c-b486-3dfd83ff8913,81502d0a-c389-480b-b557-50262201b519,2023-07-05 16:33:37,939.62,completed
49e0c203-7bdf-476c-821d-83677d84b471,feddab25-54f5-443b-8a99-c99630d6fca8,2024-03-21 05:40:38,803.39,cancelled
05c760ca-6a4f-4d9b-b71e-aeba6f46e4b6,17dbec05-2f87-4ca1-82c8-e7312f5ed48f,2024-02-06 07:25:15,1612.79,pending
a0bd5b6d-9d41-4578-bb8f-1e16390074e7,24979705-30f6-4d4c-96da-93f6e644f741,2023-03-10 21:23:47,2811.34,cancelled
7ab72bb2-a0f0-42d0-b8e2-d36d7b2434d9,a7a11378-73b7-451e-87f3-ddc3eb9cf310,2023-02-11 04:24:40,1848.58,completed
105bbf6f-9577-404d-988a-17b059689269,963fac06-3d4f-410a-aaaf-986dbea99b52,2023-12-04 00:02:11,1680.1,cancelled
8877edf2-6e7d-45b9-9086-b2863d3d92f8,e44d8322-8cf4-4a86-b2d4-72c8c184137e,2023-06-14 00:55:39,1268.57,completed
240770e4-6f40-4193-a0dd-78a002fe10f7,7182aad7-2dd6-4b08-a008-5cb3a68b98b1,2023-04-14 17:44:44,156.66,cancelled
b6bbd9b1-f26a-4ccb-bc4e-9ef7a56a5a25,d00daabf-3bd5-4195-abf8-872dae7a9ba3,2023-08-23 11:56:21,1823.83,pending
ac7771f5-158a-41b2-a955-f883915c9d0c,7f3a7b1a-3693-44e5-b265-a81883f82251,2023-01-19 20:43:02,3429.69,completed
e11e9ae9-f2b4-4c6c-a184-fbbba2bc7eae,e0cea1a2-efb5-44fd-9e94-a16bb364e344,2023-02-02 20:27:57,28.47,cancelled
7188f592-c64c-4797-a02e-373ac4576d19,fafc1b77-a1ac-4f61-9dd6-1a6ac3b59cca,2023-11-17 02:45:02,484.94,completed
ca12ccb6-5c54-4c72-ae59-f0426fd0715f,6edb64be-0df4-4e0a-9c63-fd1864f12bd2,2023-08-05 08:33:32,747.56,completed
c28be0da-63ca-407f-a2ac-46a41e52033e,90d4c680-23ea-461c-893f-f5c5b3392bf0,2023-05-20 13:27:10,2016.85,cancelled
047da5c2-937b-44ac-82c9-62c540f7f281,695d8d5e-14a8-4889-ad00-1abaaaee18ed,2023-05-19 09:18:56,1392.54,completed
9019098b-0857-43a4-a1ae-147dc342c30c,0acb7999-bd20-45d8-9955-3c954d256db1,2023-09-23 23:52:38,2207.84,cancelled
867c1f7d-6aed-44b8-9165-1cde93e3de6c,a84bbedf-0f8c-4303-8c7e-ec6dd770d72d,2023-12-01 20:47:19,977.33,pending
d16c8328-ca2e-4be2-a2e7-a6050a2c4499,a48c48c0-28ad-42b7-abb4-ce0213b3eff5,2023-07-15 14:58:28,275.63,pending
6731c6d2-cf81-42f8-af39-4e5689cc1d5f,47f5084d-a972-4ade-87c5-ca3a6abbf0b3,2023-03-26 14:37:20,2124.68,cancelled
e28e95ff-a296-451c-a008-3e5a0470dbaa,87efb3df-0e7f-4ea0-b470-e9c4c7d36b5e,2024-03-02 21:08:18,956.97,pending
0af7ac24-2cc2-4ef3-b228-1b65e95bbad5,ec15967f-f9c0-40d0-a561-2a5472243ac5,2023-12-15 15:23:56,1581.24,pending
adb76fab-fd8d-420e-9d3c-9a82d56eca89,c2f5fdcc-98df-463f-aee6-8499e2c40ff7,2024-02-13 19:40:59,1817.4,pending
c8258094-a43d-4898-8b2c-7d735ed27493,f120419e-7400-45b6-b02c-a79da1dac3dd,2023-01-02 02:46:03,809.84,cancelled
a0c4200d-75ff-4592-83c6-f638edf3072e,6a8dc1d9-6330-47b8-a56b-2e5cf8bc89eb,2023-01-30 16:14:01,1201.29,completed
50e0103a-a5b5-4401-99b4-1fb0e6554d1c,a723b636-a7b7-4af8-a2ba-e7e1dd36ca04,2023-10-30 08:55:23,1417.85,cancelled
79d80b76-8295-4f3a-b7f3-19665ea4cf63,d1d70e3e-0f2e-4e69-bde9-c5d9fadbbddc,2023-05-29 20:39:37,2467.77,pending
0178d1a2-c50b-48b2-a934-443865aa811c,8a5af132-673a-4791-9071-2d8be7256023,2023-12-24 06:46:36,2230.62,completed
20137705-aa08-4985-ac00-98a945b8fa41,cf71a4ab-3a75-4e34-ae2c-58d3cba71cce,2023-04-13 06:28:21,3415.04,completed
b292f6dd-dacb-400e-a0ab-9a5ebc2f7fc4,f86e57fc-83fc-4a45-8186-bdc9e6d4157c,2023-03-30 13:10:18,1580.06,completed
15f708fd-a6af-4a6f-840c-f6c99deaf98c,29e73462-2fea-4879-92bb-00d68b21be9d,2023-12-04 03:13:59,1387.84,completed
9a7b8c3b-1859-4500-92b3-c02b8fe0b9c0,c5bc8f0e-0cc9-4e46-a084-562f0fbeed82,2024-01-19 09:45:17,1238.13,cancelled
6950173f-1a8f-47ac-9e72-596dbf1abc3c,b706b9d3-82ad-4653-8874-a4cd6dec1c29,2023-04-01 10:50:33,3281.07,pending
87e81f4a-dfce-4bf7-9e56-23ede337aedc,42bec98e-0c8d-4edc-8f34-f9e9f097c7f5,2023-05-08 15:29:33,1059.1,completed
4270619b-d50e-46f1-a8d9-3a6eb0a3cf12,5da03172-9d04-40ca-a03f-93f26ef61b38,2023-09-17 09:13:31,1463.02,completed
b2234189-2833-46cf-9d21-aaf39f46a2a2,c780b9da-eda5-49ef-80f8-0ed4dda349d9,2023-02-26 20:17:03,115.49,completed
6c7962f6-1cfb-4cd6-b7c3-aca2807d8b61,d82116f9-db70-4235-83cb-750024b92e0a,2024-01-02 00:08:31,1897.56,pending
12b7d34f-e056-4148-b7b4-18691d131f72,1b8afcc9-5a62-4245-ba2c-23ae1d94d740,2023-04-11 06:20:18,1738.01,completed
59e397f7-0361-427f-82a3-49f1b9b7988b,d1d70e3e-0f2e-4e69-bde9-c5d9fadbbddc,2023-03-04 10:24:26,184.17,cancelled
05cdabc4-a2d1-406d-9ece-59eabe1d3674,439e7a87-df8d-47d6-986a-5fd4819b4ab4,2023-01-21 19:12:08,1842.11,cancelled
3124fa6b-6341-40fa-93e6-746fd07b6268,34fd16fa-4ea2-44f0-b538-01c4eb4300e4,2024-02-17 16:02:02,1198.88,pending
f947868f-ddd3-4a7e-862a-dea3e9733476,9ed5da49-3613-4518-94de-583d901b2028,2023-07-13 00:40:21,383.65,cancelled
dab0580e-6dca-4b44-b3df-da8a71655747,ee24717a-754d-451f-9328-7701caa97b52,2023-04-18 08:57:59,1330.86,cancelled
7f2f2620-bba9-4639-9255-4a9fe577520f,29e73462-2fea-4879-92bb-00d68b21be9d,2023-04-10 10:49:52,2542.47,completed
1eab6909-523d-431f-8c3d-51addb734515,1dac4125-e582-45de-a419-d59a7720850f,2023-04-07 08:15:05,3201.19,cancelled
d8354408-95fa-49fb-957e-a095589b42d5,a78072f9-4f3e-4049-a28c-e223e2b2af9a,2023-11-23 18:32:01,1566.07,cancelled
75ffbdc9-046c-4e17-a232-52a658efb03e,540b83c3-9748-4a49-af91-a2b2f067b2fe,2023-08-15 08:03:41,2556.06,cancelled
da655733-b67e-40aa-bf70-c88e78223049,c98de4c0-2cac-483a-a55f-f97d99376627,2023-11-23 10:28:56,435.91,cancelled
f8af202b-9d0f-4f3e-aef5-42d093fc4e23,070d6500-7b8c-47a0-984f-fc49386499a8,2023-12-24 13:55:48,3459.34,cancelled
fce62a4d-6ff3-4d0a-be5c-8c161ceb6e11,b2e916d6-da6c-46cb-84a0-b14c0093e5d1,2023-07-27 21:39:43,847.53,cancelled
19b229f7-b8e4-4b15-b11d-1f0636c5d0d3,d445b2eb-ed88-4e7b-b34d-fdc400393c05,2024-03-24 14:23:45,1755.6,cancelled
836b9055-529b-4ebc-a889-55b9f14a9c7a,1212ea1f-edf6-44ea-8275-176f4f1c5520,2023-12-07 15:54:11,1817.05,cancelled
b0214b77-0a10-45c0-9f31-c20310849fc1,1388fc27-3842-41dd-96a9-e1f4b725e513,2023-09-03 00:14:43,1670.02,completed
b73eda25-221f-47ec-bfc5-f2c94c828e57,fc47b1a6-7c9f-4b40-83cb-459775e75ba8,2023-08-05 18:27:59,845.98,cancelled
869ecd7b-7206-403b-87c4-22de85df8233,4d1c7f89-5c75-4d03-a5e1-1738f209deb1,2023-09-15 03:13:07,654.04,cancelled
1a84d293-561c-483a-abfd-a2381fdb48e1,bb904f58-2236-47ff-8673-fefe9fe7e41a,2024-02-10 09:11:02,1265.03,cancelled
3b88b5ef-88b9-4f6a-aaa4-7c000d24ef91,6758ed9e-0ab4-4778-b821-56c9edae1600,2023-05-27 18:40:49,1959.56,cancelled
4de487b2-dfc5-4dfd-a3d0-7ff87ea8189a,84170959-3f60-4453-bbc4-c849d7642d9f,2023-11-02 23:04:50,1927.0,pending
184db023-39a0-4491-97df-3b66356ac976,186f9f1a-c1a7-4df3-81ee-e7c4256ef7ae,2023-08-11 02:16:22,1047.54,cancelled
4e7b291e-79a1-4528-95d4-14646835c2b6,e2ca428c-afbd-4cde-831f-86eb0569f5ac,2023-11-25 13:47:31,1043.67,completed
6bc3c24c-00f0-4055-ba72-720c12d53c24,dfc602a7-dc5b-4541-95ed-e54fddbc18fa,2023-04-18 02:29:37,623.96,cancelled
14833d1b-514e-4b86-a814-bfcde1d74a8b,90936880-a14f-4343-b9d0-8390c29c9168,2023-02-12 13:04:46,1145.52,pending
9c5ffc30-5822-48e7-8563-c06dcad6b340,5da03172-9d04-40ca-a03f-93f26ef61b38,2024-01-13 10:35:37,1366.66,completed
7ddaeff7-2d66-4c40-854d-9cb6a3063067,4d667b85-63e2-4563-af5c-a7a72fa948d8,2023-05-20 01:38:10,2196.8,cancelled
1d53d069-5bc0-4287-ad1d-ad8bc83978b2,c210ef3d-575c-4152-af1e-063405e0b958,2023-04-25 12:13:08,2321.78,completed
1152be4c-ef65-41e3-81a6-9d41f17910c0,468f3e6c-331e-42c0-9932-8dbd0c1885d9,2023-02-01 23:44:03,1041.17,completed
931d44b2-b045-4bfd-9d23-fd21bcd6e481,924c0b0c-03c5-40fb-ab4e-3336308a535e,2023-02-03 16:20:08,1796.73,completed
5a414cf3-6544-4677-973c-6c2cc34704b0,a4f7f075-a602-48fe-aaaa-e4de026f1f44,2023-03-06 09:44:04,2798.32,completed
75aee1c0-6c2a-408e-97e8-58bb6b65a155,e1811c19-8dc5-437d-9c94-0c24797795a7,2024-02-09 07:14:26,539.31,cancelled
4568de48-4de9-4db3-afce-f2bb4634665b,9fdc54d9-d949-41c6-b162-3efe0994d379,2023-02-02 21:19:32,1512.98,completed
a532ebd5-6d93-415e-be81-4a57e0f2a7fd,0f1660ab-79b4-412d-9aac-5222a6399c28,2023-06-13 21:18:25,1290.09,pending
6190f105-bb4c-4f4e-917e-cb5b7ee96528,66e6257b-375d-42d9-84ae-988de4ea7ac4,2024-02-13 11:57:19,1241.11,pending
14b83432-4db7-4d05-9e9c-65834a9751d5,345842e0-a342-40cb-9b0a-7a05598e7609,2023-11-13 05:02:03,1480.14,pending
d67338e4-a366-42a2-a9e1-f4697abbf767,b9101f05-4b6b-45e4-a561-5678e9aa582e,2023-02-02 20:03:05,1845.31,cancelled
2f127cd1-ca91-42b4-8e9b-d313e95b5d56,a84a597e-9be1-4923-b2e3-75b6a4271330,2023-04-06 08:32:17,1210.56,completed
9a413add-793e-4903-a438-e671507d54d9,e32cf8fb-6071-47fa-9a08-379c6cd26e87,2023-11-23 21:53:59,859.53,pending
112374f0-8fad-46b5-ae6e-4f8284acc7fa,5c3530a1-9140-4251-b746-64dc79560988,2023-06-30 19:40:52,2834.01,cancelled
8e23bc7a-cb08-433a-856d-088dc38f8a45,9cd4774e-c5f6-433c-a934-2d605919bcbf,2023-01-29 10:25:23,707.4,pending
df153424-ce0f-4aa4-82f6-d7143580ea1c,5619372f-5952-4596-8e5c-9d48bf0871cf,2023-02-16 22:09:00,2434.21,pending
02750c60-dfa0-4090-9945-7edbd21f4ca0,222012e0-a008-4747-ab68-4680717fb7e8,2023-11-26 05:42:59,2291.2,completed
d6a38afc-d2e4-4ba2-a5a7-1f9727b12264,f1a3c7b6-da1d-49ae-a1d1-2d72e2f1d28a,2023-11-30 00:20:19,730.78,pending
002da515-67a6-480d-adee-a29855426f90,3b1871f2-eec6-4806-a972-c6d8e4de4be9,2023-02-20 19:26:46,560.61,pending
d0c20ed9-abaf-4cee-8921-27e0a7642158,ef6c062a-4f99-4d36-a0c0-95c27a2fe99f,2023-09-04 09:57:10,1582.66,cancelled
4b6d00c2-f50c-42b7-bfe9-86e2dd83358e,19b4f641-065c-4f74-a4fb-d35c4e2be0a0,2024-01-16 20:52:56,2883.68,pending
539bec32-52be-43ef-ac04-315be69eb37c,d8b13dfb-0cbc-4b14-aa42-5c515737b1d8,2023-04-23 18:02:31,556.25,completed
f1bd56ae-61f2-4452-af3f-b84ed0bf7034,14c42d9b-5c09-41cf-a01c-cb051d92ce8b,2023-05-26 05:47:29,3283.38,completed
61be22a1-0cfb-40c2-bc63-bc496157f741,16ff3240-0c68-4884-8784-f4cf4caeb9c9,2023-05-05 10:05:31,609.42,completed
b2c37888-fa30-4cb1-8044-78bbbf48b6bd,58be1b5a-b99e-489f-9a57-1e0b25b6b0c9,2024-03-05 22:19:58,2975.07,pending
afa401c4-1533-4582-9868-3d1b57b56141,90094d3f-2002-4b64-87bd-eb40a6feb67b,2023-04-26 02:51:05,33.82,completed
4a994614-6ca6-4afb-94a8-4e2fca942e40,f13f8f3c-525d-4113-a346-7d987b5337a3,2024-01-11 23:06:12,2321.86,pending
975f0368-5a81-41d2-8566-b2378b3d33ea,bf0df178-6f02-44f9-9a17-ae19a19c0c1d,2023-11-29 16:37:34,3407.28,completed
d3fd8005-e3a3-4ce6-b35a-66fabbe9a34d,5887f7f9-500d-4b69-894c-809a32c6219e,2023-08-21 03:27:38,1289.48,pending
55b7684f-3d63-4be0-b1fc-74c2bbcf7644,9090245a-e4ee-40d7-aac0-413416f5affb,2023-05-06 23:04:44,1160.71,cancelled
125805d5-97bd-4afa-a4cc-57a8b08cb741,a8a240b0-1b6c-4e2a-aa43-3cc0150cccb9,2023-10-15 18:01:40,2065.32,pending
d5f394db-cedd-4aca-9fe9-1992eac80b72,d50760fd-a162-42fa-afbc-78bb98e69988,2023-01-07 20:32:27,1097.16,pending
1db880ef-a461-4121-b211-83153a94eb70,58be1b5a-b99e-489f-9a57-1e0b25b6b0c9,2024-02-29 23:08:05,1959.74,cancelled
2d36cd53-66e7-4b5e-b9a7-9e3619faf5b0,b083feb5-9020-4f91-b728-e75e7eac945b,2023-01-29 02:00:45,387.77,completed
4adb8e1d-281f-4ec8-b9c9-c1389999944d,e3f65bc6-6a77-4d2f-ad96-957492436a21,2023-02-11 09:12:28,306.09,completed
41c672ff-6b79-4f59-86b7-dc2703d2988c,c4fe7574-964d-48b1-957a-97a728fed140,2023-06-15 03:06:03,2353.91,pending
6a6bfe5d-ac60-4aec-972c-85aea452432e,6e2d46be-364c-42f8-a7de-cf25d4f36308,2024-01-09 02:50:58,1895.21,pending
0bf0634e-35fa-4ca4-938a-29e2b6bd648e,5e325c8e-ddc9-4c9b-9eb0-623d191f1a5a,2024-02-27 04:48:48,224.88,completed
f343e860-bb26-4310-be18-2ee8d9cd85a3,ba192190-befe-402c-8520-cfb45c311604,2023-01-19 20:26:05,884.58,cancelled
e57fff85-5eb1-4f4e-aec4-2963c249cbee,96eb8a90-548c-4e8d-a6aa-5a203c43c4a9,2024-03-05 07:50:52,2120.6,pending
6d83979a-c82d-457d-acd7-991a51009aff,05e45ae3-deca-4304-ba9b-d5be4074567f,2023-07-31 04:24:07,677.73,completed
32514eab-7fe7-4a5a-8b56-fb5203425c2a,e285f5f4-75c0-4d5b-98ab-05f474da8e66,2023-07-18 12:11:54,1868.92,completed
abf86e15-312e-419d-ac38-6ee05c09c353,419aefe1-d451-4008-a47a-b5c9db43923c,2023-05-08 17:13:47,2389.86,pending
e618bf90-9f4e-44d9-84fe-ed6b61e34937,bd39896c-b7a6-4096-a863-85bc4d3710a1,2023-03-18 19:41:36,3071.09,cancelled
260a787f-01a0-4043-9175-124acc2b3f08,a4b899fb-5e26-451f-a39d-cfd04a7114d4,2023-05-10 01:19:16,1960.32,completed
